loading_audit_schema_version,loading_audit_policy,case_name,recipe,description,intended_current_source,intended_wind_source,intended_wave_source,actual_current_reader,actual_wind_reader,actual_wave_reader,current_fallback_used,wind_fallback_used,wave_fallback_used,wave_forcing_present,wave_loading_status,validity_flag,status_flag,hard_fail,hard_fail_reason,invalidity_reason,output_path,map_file,ncs_score,segment_id,drifter_id,start_time_utc,end_time_utc,month_key
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161209T000000Z_20161212T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,7.398293988815793,300234063894920_20161209T000000Z_20161212T000000Z,300234063894920,2016-12-09T00:00:00+00:00,2016-12-12T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161212T060000Z_20161215T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.739898149334507,300234063894920_20161212T060000Z_20161215T060000Z,300234063894920,2016-12-12T06:00:00+00:00,2016-12-15T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161212T060000Z_20161215T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.591199470984809,300234063894920_20161212T060000Z_20161215T060000Z,300234063894920,2016-12-12T06:00:00+00:00,2016-12-15T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161212T060000Z_20161215T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.356222998718301,300234063894920_20161212T060000Z_20161215T060000Z,300234063894920,2016-12-12T06:00:00+00:00,2016-12-15T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161212T060000Z_20161215T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.2082894466593075,300234063894920_20161212T060000Z_20161215T060000Z,300234063894920,2016-12-12T06:00:00+00:00,2016-12-15T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161215T120000Z_20161218T120000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.682653763558869,300234063894920_20161215T120000Z_20161218T120000Z,300234063894920,2016-12-15T12:00:00+00:00,2016-12-18T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161215T120000Z_20161218T120000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.6605976225416508,300234063894920_20161215T120000Z_20161218T120000Z,300234063894920,2016-12-15T12:00:00+00:00,2016-12-18T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161215T120000Z_20161218T120000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.5297696055363823,300234063894920_20161215T120000Z_20161218T120000Z,300234063894920,2016-12-15T12:00:00+00:00,2016-12-18T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161215T120000Z_20161218T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.5432687159422955,300234063894920_20161215T120000Z_20161218T120000Z,300234063894920,2016-12-15T12:00:00+00:00,2016-12-18T12:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161218T180000Z_20161221T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.861910257180294,300234063894920_20161218T180000Z_20161221T180000Z,300234063894920,2016-12-18T18:00:00+00:00,2016-12-21T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161218T180000Z_20161221T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.9077739625131485,300234063894920_20161218T180000Z_20161221T180000Z,300234063894920,2016-12-18T18:00:00+00:00,2016-12-21T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161218T180000Z_20161221T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.031437367701486,300234063894920_20161218T180000Z_20161221T180000Z,300234063894920,2016-12-18T18:00:00+00:00,2016-12-21T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161218T180000Z_20161221T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.075457206941004,300234063894920_20161218T180000Z_20161221T180000Z,300234063894920,2016-12-18T18:00:00+00:00,2016-12-21T18:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161222T000000Z_20161225T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.6802173466958186,300234063894920_20161222T000000Z_20161225T000000Z,300234063894920,2016-12-22T00:00:00+00:00,2016-12-25T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161222T000000Z_20161225T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.642131744853011,300234063894920_20161222T000000Z_20161225T000000Z,300234063894920,2016-12-22T00:00:00+00:00,2016-12-25T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161222T000000Z_20161225T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.814898714078683,300234063894920_20161222T000000Z_20161225T000000Z,300234063894920,2016-12-22T00:00:00+00:00,2016-12-25T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063894920_20161222T000000Z_20161225T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.77291916018644,300234063894920_20161222T000000Z_20161225T000000Z,300234063894920,2016-12-22T00:00:00+00:00,2016-12-25T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895680_20170105T060000Z_20170108T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.004833398741922,300234063895680_20170105T060000Z_20170108T060000Z,300234063895680,2017-01-05T06:00:00+00:00,2017-01-08T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895680_20170105T060000Z_20170108T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.018461705540448,300234063895680_20170105T060000Z_20170108T060000Z,300234063895680,2017-01-05T06:00:00+00:00,2017-01-08T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895680_20170105T060000Z_20170108T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.72804648490686,300234063895680_20170105T060000Z_20170108T060000Z,300234063895680,2017-01-05T06:00:00+00:00,2017-01-08T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895680_20170105T060000Z_20170108T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.7278749769302357,300234063895680_20170105T060000Z_20170108T060000Z,300234063895680,2017-01-05T06:00:00+00:00,2017-01-08T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20161227T000000Z_20161230T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.571620410040125,300234063895740_20161227T000000Z_20161230T000000Z,300234063895740,2016-12-27T00:00:00+00:00,2016-12-30T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20161227T000000Z_20161230T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.575718169411012,300234063895740_20161227T000000Z_20161230T000000Z,300234063895740,2016-12-27T00:00:00+00:00,2016-12-30T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20161227T000000Z_20161230T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.245296508321768,300234063895740_20161227T000000Z_20161230T000000Z,300234063895740,2016-12-27T00:00:00+00:00,2016-12-30T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20161227T000000Z_20161230T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.245474130471005,300234063895740_20161227T000000Z_20161230T000000Z,300234063895740,2016-12-27T00:00:00+00:00,2016-12-30T00:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20161230T060000Z_20170102T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.1805868274289897,300234063895740_20161230T060000Z_20170102T060000Z,300234063895740,2016-12-30T06:00:00+00:00,2017-01-02T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20161230T060000Z_20170102T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.016421010738514,300234063895740_20161230T060000Z_20170102T060000Z,300234063895740,2016-12-30T06:00:00+00:00,2017-01-02T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20161230T060000Z_20170102T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.1586297869200353,300234063895740_20161230T060000Z_20170102T060000Z,300234063895740,2016-12-30T06:00:00+00:00,2017-01-02T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20161230T060000Z_20170102T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.0851211220800367,300234063895740_20161230T060000Z_20170102T060000Z,300234063895740,2016-12-30T06:00:00+00:00,2017-01-02T06:00:00+00:00,201612
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170102T120000Z_20170105T120000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.47431357823838,300234063895740_20170102T120000Z_20170105T120000Z,300234063895740,2017-01-02T12:00:00+00:00,2017-01-05T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170102T120000Z_20170105T120000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.4099664557667095,300234063895740_20170102T120000Z_20170105T120000Z,300234063895740,2017-01-02T12:00:00+00:00,2017-01-05T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170102T120000Z_20170105T120000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.959154858349195,300234063895740_20170102T120000Z_20170105T120000Z,300234063895740,2017-01-02T12:00:00+00:00,2017-01-05T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170102T120000Z_20170105T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.8860672995604455,300234063895740_20170102T120000Z_20170105T120000Z,300234063895740,2017-01-02T12:00:00+00:00,2017-01-05T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170105T180000Z_20170108T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.416328976550681,300234063895740_20170105T180000Z_20170108T180000Z,300234063895740,2017-01-05T18:00:00+00:00,2017-01-08T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170105T180000Z_20170108T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.2993616124622385,300234063895740_20170105T180000Z_20170108T180000Z,300234063895740,2017-01-05T18:00:00+00:00,2017-01-08T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170105T180000Z_20170108T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.122620224808524,300234063895740_20170105T180000Z_20170108T180000Z,300234063895740,2017-01-05T18:00:00+00:00,2017-01-08T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170105T180000Z_20170108T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.0718441625997297,300234063895740_20170105T180000Z_20170108T180000Z,300234063895740,2017-01-05T18:00:00+00:00,2017-01-08T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170109T000000Z_20170112T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.664961197637578,300234063895740_20170109T000000Z_20170112T000000Z,300234063895740,2017-01-09T00:00:00+00:00,2017-01-12T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170109T000000Z_20170112T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.544384308989317,300234063895740_20170109T000000Z_20170112T000000Z,300234063895740,2017-01-09T00:00:00+00:00,2017-01-12T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170109T000000Z_20170112T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.185256230720887,300234063895740_20170109T000000Z_20170112T000000Z,300234063895740,2017-01-09T00:00:00+00:00,2017-01-12T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170109T000000Z_20170112T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.069043681535061,300234063895740_20170109T000000Z_20170112T000000Z,300234063895740,2017-01-09T00:00:00+00:00,2017-01-12T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170112T060000Z_20170115T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.613870171862476,300234063895740_20170112T060000Z_20170115T060000Z,300234063895740,2017-01-12T06:00:00+00:00,2017-01-15T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170112T060000Z_20170115T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.613211635529994,300234063895740_20170112T060000Z_20170115T060000Z,300234063895740,2017-01-12T06:00:00+00:00,2017-01-15T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170112T060000Z_20170115T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.8949742220593104,300234063895740_20170112T060000Z_20170115T060000Z,300234063895740,2017-01-12T06:00:00+00:00,2017-01-15T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170112T060000Z_20170115T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.90432459437496,300234063895740_20170112T060000Z_20170115T060000Z,300234063895740,2017-01-12T06:00:00+00:00,2017-01-15T06:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170115T120000Z_20170118T120000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.4683796395466477,300234063895740_20170115T120000Z_20170118T120000Z,300234063895740,2017-01-15T12:00:00+00:00,2017-01-18T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170115T120000Z_20170118T120000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,2.4932541764453524,300234063895740_20170115T120000Z_20170118T120000Z,300234063895740,2017-01-15T12:00:00+00:00,2017-01-18T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170115T120000Z_20170118T120000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.051734384078035,300234063895740_20170115T120000Z_20170118T120000Z,300234063895740,2017-01-15T12:00:00+00:00,2017-01-18T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170115T120000Z_20170118T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.0982848046012452,300234063895740_20170115T120000Z_20170118T120000Z,300234063895740,2017-01-15T12:00:00+00:00,2017-01-18T12:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170118T180000Z_20170121T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.4858762635383025,300234063895740_20170118T180000Z_20170121T180000Z,300234063895740,2017-01-18T18:00:00+00:00,2017-01-21T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170118T180000Z_20170121T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.47188911976299,300234063895740_20170118T180000Z_20170121T180000Z,300234063895740,2017-01-18T18:00:00+00:00,2017-01-21T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063895740_20170118T180000Z_20170121T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.48028075863544,300234063895740_20170118T180000Z_20170121T180000Z,300234063895740,2017-01-18T18:00:00+00:00,2017-01-21T18:00:00+00:00,201701
